1101;
542;Barkinh Park Hotel;3;20;Moss;20/11/2015;1;Chapman;10/07/2016;3;Zimmerman;09/12/2016;8;Sutton;13/05/2016;3;Maxwell;12/07/2015;7;Carr;20/06/2016;7;Robertson;01/09/2016;3;Maxwell;06/06/2015;4;Chase;20/05/2016;5;Flowers;11/08/2015;3;Buck;10/03/2016;7;Dixon;10/06/2016;10;Lott;30/12/2015;1;Juarez;13/03/2017;8;William;27/08/2016;5;Morales;23/10/2015;9;
543;Fox Serviced Apartments;3;22;Figueroa;26/01/2016;3;Guerra;22/11/2016;7;Good;10/02/2017;9;Murphy;06/11/2016;2;Farley;10/02/2016;1;Phillips;03/09/2015;5;Bryan;05/05/2015;5;Frank;29/02/2016;7;Mendez;10/04/2015;3;Blake;12/07/2016;4;Greer;21/01/2017;6;Mcpherson;07/11/2015;1;Mccarty;24/10/2016;10;Sanchez;29/10/2016;7;Rivas;04/01/2016;2;Barton;07/06/2016;2;
545;Ealing Green;5;47;Bauer;15/02/2016;2;Barnes;13/07/2015;1;Mckay;22/11/2015;2;Bond;24/06/2016;1;Arnold;19/01/2016;8;Gardner;06/10/2015;2;Buckley;18/11/2015;2;Lindsay;05/05/2015;9;Puckett;02/06/2016;4;Andrews;21/02/2016;9;Kennedy;03/01/2016;2;Baker;08/03/2017;8;Alvarado;06/09/2015;9;Mccall;19/11/2016;4;Ewing;11/02/2016;6;Stevenson;06/05/2016;8;
546;Individual & Group Accommodation QM;5;18;Leblanc;14/04/2016;1;Holmes;01/04/2017;3;Johnston;03/11/2016;3;Spears;08/11/2015;2;Gentry;30/03/2016;10;Todd;03/04/2017;3;Frazier;03/06/2015;8;Barron;13/02/2016;7;Heath;01/12/2016;2;Callahan;25/11/2015;4;Sanford;21/01/2016;3;Callahan;25/07/2015;10;Holmes;03/11/2016;6;Gibson;06/12/2016;2;Vasquez;12/08/2015;2;Sosa;08/11/2016;6;
547;The Stay Club   Camden;3;54;Morrow;08/11/2016;5;Clay;03/08/2015;4;Duran;29/09/2016;8;Dejesus;03/05/2016;6;Burke;15/09/2016;4;Schultz;12/09/2016;3;Lucas;10/02/2016;3;Mckenzie;11/01/2017;8;Nixon;23/07/2015;5;Gamble;12/04/2015;3;Colon;09/03/2016;6;Keller;24/09/2015;7;Faulkner;18/09/2015;9;Hardin;23/09/2016;9;Delacruz;13/11/2016;6;Winters;13/05/2015;8;
548;Travelodge;1;76;Everett;26/02/2017;5;Mcclure;19/01/2016;4;Huff;08/06/2016;5;Britt;21/10/2016;1;Hammond;25/03/2016;5;Freeman;21/10/2015;8;Luna;14/04/2015;6;Horne;11/06/2016;9;Stanley;11/09/2016;4;Benton;18/02/2017;5;Christensen;09/01/2016;4;Wade;08/04/2016;1;Beck;11/04/2015;4;Sweeney;14/06/2015;10;Gomez;16/01/2016;2;Cummings;25/07/2015;4;
549;Family House;2;46;Horne;14/05/2015;5;Randolph;05/08/2015;6;Kent;21/02/2016;1;Cooke;03/03/2016;10;Mayer;03/06/2015;9;Kirby;08/03/2016;8;Miller;30/09/2015;2;Vasquez;17/06/2015;6;Padilla;03/06/2015;8;Johnson;25/05/2015;1;York;21/07/2015;4;Butler;10/12/2016;6;Oneal;01/11/2016;9;Mejia;25/08/2015;8;Chambers;13/09/2015;5;Ryan;12/05/2015;1;
550;Xtend Suites;1;79;Boyer;07/06/2015;5;English;16/02/2016;1;Frazier;04/12/2015;8;Vincent;28/03/2016;4;Chambers;11/02/2016;6;Robles;19/07/2015;8;Mcclain;16/08/2016;4;Patton;14/09/2015;3;Terry;04/06/2016;1;Blevins;08/02/2016;2;Stanton;22/02/2016;6;Goodwin;30/08/2015;5;Atkins;11/09/2016;10;Roberts;12/07/2016;9;Moses;01/06/2016;7;Baxter;07/09/2015;8;
551;Travelodge;5;90;Casey;20/08/2016;10;Vega;20/01/2017;10;Armstrong;31/10/2015;6;Montgomery;31/08/2016;5;Banks;11/03/2017;8;Wallace;06/12/2015;7;Horne;01/02/2016;10;Franks;27/04/2015;8;Blanchard;02/04/2016;1;Kennedy;06/11/2015;8;Cantrell;09/02/2016;4;Knight;16/04/2016;1;Barry;05/01/2017;4;Horn;02/06/2015;2;Navarro;07/10/2015;9;Puckett;15/11/2015;2;
552;Melia;3;47;Conway;06/11/2015;2;Branch;22/02/2017;7;Santiago;09/12/2015;8;Benjamin;24/09/2015;2;Fletcher;17/02/2016;1;Odom;18/03/2016;9;Dorsey;12/09/2016;10;Rosario;02/06/2016;3;Lambert;09/11/2016;7;Alford;01/03/2016;9;Baxter;08/08/2015;5;Carpenter;27/10/2015;1;Leach;22/08/2015;9;Rice;29/08/2015;3;Haley;25/07/2016;10;Mayo;04/02/2017;9;
553;Chessington Resort Hotel;4;52;Townsend;12/02/2017;10;Walter;10/08/2016;8;Gonzales;03/08/2015;3;Williamson;11/02/2017;9;Montoya;01/05/2015;4;Oneill;21/12/2016;3;Murray;24/03/2016;4;Pace;19/11/2015;2;Bray;18/12/2015;10;Burnett;10/05/2016;3;Donovan;28/05/2016;10;Obrien;18/05/2015;6;Bonner;19/09/2016;1;Strong;24/07/2016;8;Lindsay;28/09/2015;10;Mcconnell;30/01/2017;5;
555;Appleapartment;2;42;Shaffer;13/09/2015;1;Olson;12/10/2015;1;English;22/03/2016;2;Hopper;20/07/2015;6;Obrien;06/11/2016;4;Spencer;20/01/2017;7;Knight;21/04/2016;4;Battle;30/09/2015;4;Ewing;16/01/2017;10;Weber;24/12/2015;7;Dennis;24/05/2015;1;Nolan;10/09/2015;4;Brennan;14/08/2015;3;Hardy;03/05/2015;2;Flynn;02/01/2016;7;Henry;01/04/2016;9;
556;Grand Eagle Hotel;4;44;Arnold;17/09/2016;10;Levine;01/06/2015;10;Morton;30/04/2016;3;Parks;04/08/2016;8;Simmons;22/06/2016;7;Pacheco;18/12/2016;2;Hood;07/03/2016;8;Solis;10/04/2016;10;Rios;05/08/2016;8;Wilkins;14/03/2017;5;Maxwell;06/11/2015;10;Pittman;02/07/2015;5;Whitaker;17/07/2016;9;Brennan;16/04/2015;10;Knox;14/12/2015;10;House;27/06/2016;4;
557;Smith Hotel;5;10;Holder;09/03/2017;8;Parrish;07/01/2017;5;Welch;15/02/2016;7;May;01/12/2016;7;Palmer;04/12/2016;6;Macdonald;08/02/2017;2;Rose;22/10/2016;6;Tanner;02/10/2016;9;Carney;27/08/2016;1;Simon;07/02/2016;10;Mercado;23/10/2016;4;Sparks;10/11/2015;5;Kelley;12/06/2016;3;Chambers;17/03/2016;10;Ferrell;28/05/2016;3;Rodriguez;14/03/2016;2;
558;Cart&Horses;1;100;Finch;23/06/2015;6;Lambert;11/08/2016;1;Frederick;07/11/2015;7;Sellers;01/12/2015;5;Ayers;14/05/2015;5;Bonner;25/12/2016;2;Raymond;05/08/2015;1;Sloan;31/01/2017;2;Mcguire;26/04/2016;2;Bauer;14/06/2015;9;Waller;02/07/2016;6;Potter;31/10/2016;4;Adkins;28/11/2016;4;Rhodes;02/09/2016;5;Welch;30/10/2015;5;Collier;29/03/2017;2;
559;Cactus;3;71;Walsh;15/12/2015;7;Marks;12/08/2015;2;Duncan;01/09/2016;10;Weiss;26/01/2016;6;Zimmerman;30/05/2016;9;Webb;28/12/2016;10;Russo;04/06/2015;1;Holman;03/03/2016;5;Frank;07/03/2017;3;Leach;19/07/2015;1;Serrano;27/11/2015;1;Hayes;09/03/2016;8;Jimenez;23/05/2016;10;Stanton;02/10/2015;2;Chang;22/03/2016;5;Montgomery;05/02/2017;1;
560;JR Hotel;3;63;Brewer;06/09/2016;10;Weiss;09/04/2016;9;Gentry;07/02/2016;7;Wong;15/05/2015;3;Rowland;24/01/2016;6;Cross;14/06/2016;9;Reese;13/10/2015;5;Hicks;01/04/2016;4;Mcneil;02/02/2017;1;Reeves;26/12/2015;10;Lawson;27/02/2016;6;Steele;29/04/2016;5;Steele;28/09/2015;1;Paul;31/12/2015;2;Day;23/10/2016;4;Ratliff;20/10/2015;5;
562;Richard's B&B;2;69;Mcknight;26/03/2016;7;Bolton;12/09/2015;5;Calderon;31/03/2017;4;Copeland;02/11/2015;9;Guthrie;11/05/2015;9;Sherman;24/03/2017;10;Justice;28/03/2016;8;Delacruz;02/06/2015;3;Riggs;25/07/2015;2;Foley;28/09/2015;9;Camacho;04/10/2015;1;Nunez;06/09/2015;3;Mercer;02/09/2016;9;Burgess;11/01/2016;5;Kelly;04/01/2016;9;Morrow;06/10/2016;3;
563;London Accommodation - Londoni;5;11;Cameron;18/06/2015;6;Barrera;09/04/2016;8;Mills;07/05/2016;3;Mercado;17/03/2016;3;Oneal;27/05/2016;2;Rosario;13/04/2016;7;Sanchez;05/03/2017;10;Juarez;21/05/2016;6;Wilder;13/07/2016;8;Snow;17/11/2016;10;Farley;13/05/2016;7;Graves;15/07/2016;9;Horne;02/03/2016;10;Snow;16/08/2016;8;Mooney;02/11/2015;9;Shannon;22/08/2016;1;
564;Devenport House;4;29;Cooley;21/03/2016;7;Gutierrez;18/05/2016;3;Dotson;06/02/2016;6;Bauer;17/08/2015;6;Hartman;19/06/2016;6;Richmond;11/07/2015;10;Arnold;29/04/2016;10;Hansen;14/03/2017;4;Whitney;31/01/2017;9;Mcfarland;24/06/2016;4;Ashley;22/03/2017;7;Wilkerson;14/03/2016;9;Castaneda;26/11/2016;8;Johnston;22/01/2017;1;Payne;14/10/2016;5;Flowers;13/08/2015;10;
566;City view hotel;4;24;Love;08/05/2016;10;Calderon;15/10/2015;4;Rowland;07/03/2017;3;Padilla;15/05/2016;7;Hyde;29/09/2016;10;Collier;31/07/2015;6;Rose;06/08/2015;8;Martinez;09/11/2016;7;Randolph;12/03/2016;9;Hurst;09/06/2015;3;Davenport;16/10/2016;1;Holder;04/10/2015;2;Sexton;02/01/2016;4;Salazar;22/03/2017;3;Stanton;22/02/2017;8;Santiago;30/06/2015;6;
567;Holiday Inn;4;13;Gilmore;18/09/2015;10;Ramirez;10/11/2015;8;Boone;29/06/2016;8;Duran;16/06/2016;1;Mcdowell;14/01/2017;4;Savage;30/10/2016;9;David;31/10/2016;6;Kaufman;08/10/2015;10;Harris;12/10/2016;4;Fuller;13/03/2016;7;Austin;22/09/2015;5;Jacobson;09/03/2016;8;Finch;16/04/2016;3;Ross;05/02/2016;3;Shields;03/10/2015;6;Love;12/12/2015;5;
568;Brackenbury Serviced Apartments;5;82;Brock;21/01/2017;5;Mckee;11/11/2015;3;Tanner;30/07/2015;2;Houston;05/08/2015;6;Moran;24/07/2016;10;Acosta;05/10/2016;5;Fisher;30/05/2016;4;Pena;12/01/2016;9;Wall;23/07/2015;2;Bird;16/07/2015;9;Sims;06/07/2015;3;Hutchinson;18/05/2015;7;Monroe;28/10/2016;2;Reeves;25/02/2016;2;Ramos;02/04/2016;8;Shannon;18/04/2015;1;
570;Travelodge Sidcup;5;26;Edwards;13/08/2015;1;Jensen;27/05/2016;9;Guy;19/02/2016;8;Pruitt;23/09/2016;10;Berger;17/05/2015;10;Bonner;16/07/2015;6;Butler;10/01/2016;2;Harrison;15/03/2016;2;Peck;15/08/2016;5;Mcclure;24/04/2015;1;Gay;12/03/2016;10;Herring;01/09/2016;6;Marks;29/05/2015;9;Rivas;07/04/2015;5;Leach;02/07/2016;2;Newman;15/07/2016;9;
572;Welby 20;5;65;Conley;29/01/2016;7;Marquez;04/02/2016;8;Solomon;25/05/2016;1;Donovan;13/06/2016;4;Watson;03/01/2017;5;Carson;24/08/2015;3;Michael;23/10/2015;8;Chapman;05/10/2015;3;Mcknight;19/05/2015;5;Grimes;29/03/2017;3;Gates;04/03/2016;9;Doyle;27/01/2016;10;Beasley;21/03/2016;1;Battle;30/09/2016;3;Summers;15/06/2015;5;Winters;23/10/2015;8;
573;Premier Inn Western Avenue;3;14;Gates;13/02/2017;3;Austin;14/08/2016;6;Koch;13/06/2016;5;Blankenship;06/03/2016;3;Thompson;17/01/2017;6;Becker;28/11/2015;1;Vaughan;14/12/2016;4;Murray;16/10/2016;7;Mercado;05/12/2015;3;Sawyer;02/02/2016;4;Callahan;05/03/2017;8;Soto;31/03/2017;8;Daugherty;22/10/2016;7;Ramirez;10/07/2016;10;Lewis;17/01/2016;2;Sanchez;10/06/2015;2;
575;Premier Inn;1;75;Meyer;16/10/2015;4;Parrish;02/08/2015;8;Guy;26/03/2016;7;Mcpherson;09/12/2015;6;Barnes;17/02/2017;4;Bryant;07/09/2016;1;Berg;11/03/2017;5;Lang;19/07/2016;4;Saunders;01/06/2016;1;Koch;28/05/2016;6;Kent;29/10/2016;4;Blackwell;22/02/2017;2;Washington;23/10/2016;7;White;11/06/2016;7;Page;17/04/2015;10;Mccoy;19/02/2017;4;
576;DoubleTree Executive Lounge;5;49;Clemons;01/12/2015;4;Foley;07/12/2016;4;Avila;23/02/2016;6;Buck;13/03/2016;6;Sherman;14/01/2017;5;Barry;01/05/2015;7;Peterson;28/04/2015;5;Perkins;16/02/2017;5;Sloan;01/07/2015;10;Alexander;30/12/2015;7;Valenzuela;10/03/2016;5;Goff;19/04/2016;4;Ryan;08/01/2017;6;Daugherty;25/11/2015;9;Gregory;15/03/2017;4;Fischer;22/07/2016;1;
577;52B Kingsland High St;2;63;Fernandez;12/03/2017;3;Thornton;03/06/2015;8;Vargas;19/08/2016;8;Armstrong;15/02/2017;6;Bray;16/12/2016;8;Ellis;28/12/2016;4;Matthews;21/05/2016;8;Ellis;14/03/2016;5;Mckee;03/06/2015;5;Ingram;08/04/2016;9;Willis;21/05/2016;10;Koch;16/10/2016;8;Maynard;31/01/2016;7;Phillips;29/05/2016;6;Colon;10/02/2017;1;Walters;18/03/2016;9;
578;Kiwi Korner;5;78;Mccormick;17/06/2016;8;Beasley;13/04/2015;5;Sutton;11/08/2016;7;Warren;06/01/2017;4;Reyes;11/06/2016;10;Hoover;16/05/2016;9;Guerra;24/08/2016;7;Shepherd;18/04/2015;4;Duke;20/08/2015;8;Mckenzie;12/03/2016;7;Cantrell;30/09/2015;8;Hatfield;04/11/2016;6;Schroeder;10/12/2015;8;Burnett;22/10/2015;2;Rollins;10/04/2015;4;Fleming;29/05/2016;8;
579;Reception;2;87;Morales;12/02/2016;3;Spence;30/05/2015;4;Harmon;25/02/2016;2;Barton;23/05/2015;7;Parsons;04/11/2016;9;Blackburn;22/03/2017;6;Reese;27/06/2015;10;Ortiz;18/02/2016;2;Barnett;18/12/2015;1;Kelly;20/01/2017;4;Mcfadden;12/06/2016;2;Bauer;12/03/2016;4;Vinson;29/04/2016;10;Flowers;21/07/2015;3;Schneider;31/03/2017;6;Dennis;29/01/2016;6;
580;Martindale House;4;33;Donaldson;28/07/2015;8;Foster;05/03/2017;10;Wilson;27/05/2015;7;Hurst;31/10/2016;7;Baird;27/06/2015;7;Grimes;11/02/2017;1;Mcgowan;21/04/2016;8;Gould;24/12/2015;7;Holloway;23/01/2017;2;Knight;17/06/2016;6;Clayton;21/12/2016;3;Bell;16/03/2016;4;Jimenez;12/03/2017;8;Petty;16/09/2015;7;Clayton;15/03/2016;6;Nash;17/12/2016;3;
581;The Park Tower Knightsbridge Hotel;3;10;Burns;20/04/2015;7;Camacho;11/11/2015;6;Gordon;27/08/2016;3;Malone;19/02/2016;4;Cummings;03/10/2016;6;Soto;03/07/2016;3;Ayala;20/07/2015;1;Mcdowell;15/11/2015;8;Lopez;18/02/2016;9;Cain;19/09/2015;4;Young;03/08/2016;8;Lawrence;01/08/2015;3;Wynn;27/04/2016;2;Weeks;04/08/2016;7;Reese;18/08/2015;4;Strong;17/07/2016;1;
582;BASING STREET ROOMS;3;28;Knight;22/10/2015;8;Frost;05/10/2016;2;Cain;29/01/2016;5;Lindsay;31/05/2016;10;Wise;31/08/2015;9;Sharpe;03/08/2016;8;Mills;28/05/2015;7;Gonzalez;16/06/2015;1;Hoffman;30/06/2016;9;Porter;18/03/2017;10;Salinas;28/09/2015;3;Mosley;28/12/2016;8;Dunlap;14/05/2016;1;Contreras;06/08/2016;7;Burnett;28/03/2017;4;Pitts;15/08/2016;5;
583;The Tower Guomon Hotels;2;47;Schultz;01/01/2017;10;Pearson;29/08/2015;5;Ferguson;30/11/2016;3;Benjamin;12/09/2016;6;Dean;30/06/2016;9;Haley;11/01/2016;1;Butler;23/09/2016;1;Reed;15/04/2015;2;Navarro;31/03/2016;7;Blair;06/11/2016;9;Harrington;09/01/2016;8;Rich;22/06/2015;2;Gillespie;05/01/2017;8;Lang;28/10/2016;5;Hodge;01/06/2015;5;Daugherty;08/02/2016;7;
584;Apple Inn;1;80;West;14/02/2016;1;Weeks;01/06/2015;6;Frazier;26/07/2016;7;Smith;28/01/2017;1;Baxter;29/01/2017;3;Pratt;08/04/2015;6;Talley;17/10/2015;10;Ewing;24/11/2016;8;Sexton;13/10/2015;9;Garrett;03/10/2015;2;Bridges;13/05/2016;4;Rodriguez;16/04/2016;10;Collins;14/05/2016;4;Goodman;06/08/2016;2;Snider;28/06/2015;1;Livingston;01/09/2015;1;
585;Harlot Hostel Headquarters;4;97;Roberts;06/12/2016;2;Byrd;28/04/2015;9;Hayden;16/11/2016;8;Alvarez;17/10/2016;2;Thompson;29/07/2015;3;Tillman;11/09/2016;1;Hurst;18/08/2016;10;Thomas;26/01/2017;2;Dejesus;15/02/2016;3;Workman;05/03/2017;8;Mercado;17/04/2016;5;Glass;20/03/2016;4;Robbins;07/09/2016;10;Soto;05/05/2015;3;Terry;18/05/2016;2;Giles;19/01/2016;9;
586;City Apartments Flat B�???;3;72;Le;31/07/2016;1;Mcleod;17/05/2016;1;Chase;18/03/2016;10;Sloan;30/03/2016;1;Cooke;09/07/2015;6;Pierce;20/05/2016;3;Jarvis;05/05/2016;7;Jensen;02/04/2017;5;Wiggins;13/12/2016;8;Cortez;12/04/2015;4;Lancaster;10/07/2016;4;Curtis;19/07/2016;1;Vance;17/10/2016;6;Bradley;07/08/2015;9;Richard;27/10/2015;3;Wong;17/03/2016;4;
587;London City;2;80;Donovan;09/08/2016;2;Pena;20/09/2015;8;Acosta;21/01/2016;1;Mckenzie;14/03/2017;9;Patton;07/12/2016;8;Hines;13/11/2015;9;Watkins;01/07/2015;3;Mcleod;02/12/2016;4;Bowman;21/06/2016;3;Carter;13/06/2016;6;Fletcher;24/08/2016;1;Blanchard;18/12/2015;8;Pennington;18/06/2016;6;Dalton;15/09/2016;7;Shepherd;28/10/2016;9;Avila;13/04/2016;4;
590;Kellerman's Vacation Resort;5;24;Gill;19/01/2016;1;Gibson;11/08/2015;1;Hamilton;15/01/2016;3;Weber;22/09/2016;4;Cohen;19/10/2016;3;Williamson;28/04/2015;8;Hahn;14/08/2016;9;Sweet;04/02/2016;1;Foreman;04/04/2017;6;Jackson;29/09/2015;2;Puckett;10/08/2016;9;Stuart;16/01/2017;1;Richard;03/08/2015;9;Snyder;11/01/2016;8;Gibson;02/01/2016;3;Whitney;25/12/2016;5;
591;Travelodge;3;31;Cervantes;11/12/2015;4;Vance;14/12/2016;5;Yates;01/11/2015;3;Page;09/03/2016;1;Atkins;28/02/2016;10;Nicholson;16/05/2016;7;Haney;12/06/2015;3;Parsons;18/08/2016;1;Cain;28/02/2017;10;Anderson;26/09/2015;7;Thomas;05/09/2015;5;Larsen;21/08/2016;8;Guerra;31/03/2017;7;Meadows;28/03/2017;3;Holden;26/06/2015;2;Alvarado;27/02/2016;5;
593;Ramada Encore Hotel Rm 203;1;84;Kane;06/01/2017;5;Barron;03/11/2016;10;Dawson;26/03/2016;1;Higgins;27/10/2016;9;Lott;13/10/2015;9;Copeland;02/06/2016;3;Campbell;16/03/2017;6;Ayala;08/04/2016;10;Leach;29/09/2016;6;Mueller;31/05/2016;2;Allison;09/08/2016;10;Lindsey;17/07/2016;5;Mercado;09/11/2016;7;Lindsey;31/07/2015;3;Ellis;13/05/2015;10;Cash;02/07/2016;2;
594;Radisson Blu Edwardian Rm 520;3;89;Chang;29/05/2016;1;Conway;01/05/2016;2;Terry;09/06/2016;10;Pearson;14/03/2016;5;Case;29/05/2016;2;Cummings;06/09/2015;7;Dunlap;14/04/2016;8;Reid;21/06/2016;7;Klein;17/06/2015;9;Patel;19/02/2016;7;Norton;26/05/2016;6;Lucas;26/04/2015;3;Hayden;14/11/2015;9;Holman;27/01/2016;3;Fry;01/12/2015;8;Lewis;31/01/2016;2;
596;London 512;5;74;Reyes;17/04/2015;7;Lewis;20/01/2017;10;Pruitt;20/04/2016;6;Abbott;04/08/2016;8;Patton;18/04/2016;10;Burgess;29/11/2016;5;Conway;21/11/2015;5;Grant;25/10/2015;4;Obrien;19/06/2015;8;Waller;22/01/2017;8;Mcfarland;31/10/2016;1;Schwartz;03/09/2015;4;Owen;01/07/2016;1;Swanson;25/09/2015;4;Alston;18/04/2015;1;Leonard;09/12/2015;5;
597;TORI iNFOTEL;4;68;Mills;18/03/2016;2;Caldwell;01/06/2016;1;Weber;26/04/2016;10;Beard;31/03/2017;6;Torres;10/12/2016;6;Rasmussen;07/08/2016;8;Santiago;09/11/2016;4;Norman;05/01/2017;4;Mcclain;02/04/2017;2;Dennis;21/05/2015;9;Bates;04/06/2016;1;Schultz;14/03/2016;5;Chandler;16/01/2017;7;Mcintosh;01/06/2016;7;Mathews;24/04/2015;9;Fleming;16/03/2017;9;
598;Sofitel LHR T5;4;41;Terrell;16/04/2016;7;Landry;19/01/2016;8;Adams;11/09/2016;9;Armstrong;09/09/2016;3;Walsh;02/10/2015;2;Rosa;28/10/2016;6;Gates;15/07/2015;9;Ratliff;28/06/2016;2;Ochoa;07/08/2016;9;Hughes;25/11/2015;6;Delgado;31/03/2017;4;Salas;04/12/2015;4;Bray;05/03/2016;1;Pitts;27/03/2017;3;Robertson;31/12/2016;1;Bryan;10/08/2015;5;
599;Chumleigh Lodge;3;48;Armstrong;21/09/2015;3;Hicks;14/12/2015;7;Howe;23/01/2016;2;Stone;06/04/2017;7;Solomon;18/09/2015;9;Lynch;26/04/2015;3;Guerra;15/01/2017;9;Massey;07/02/2017;5;Mcdaniel;30/09/2015;8;Spencer;09/02/2016;10;Mclean;27/09/2015;5;Church;25/05/2016;8;Christian;01/02/2017;7;Suarez;28/10/2016;8;Howell;19/01/2016;7;Mcdonald;02/02/2016;6;
600;Villiers Lodge;4;22;Barker;05/10/2015;10;Hendricks;02/04/2016;5;Hines;11/12/2016;5;Kirkland;20/10/2016;3;Odonnell;06/04/2017;2;Peters;06/01/2016;2;Mckee;28/10/2015;6;Campbell;05/09/2015;4;Dale;30/01/2017;6;Garza;29/01/2016;1;Cote;21/10/2015;8;Dale;20/05/2016;4;Suarez;03/07/2015;10;Hawkins;04/11/2015;3;Vargas;16/02/2017;2;Mccray;04/07/2016;6;
601;Queen's House;5;90;Merritt;05/01/2017;3;Garner;26/04/2016;5;Griffin;08/04/2015;5;Young;22/03/2017;7;Norton;18/06/2015;10;Avery;10/09/2015;5;Hooper;21/10/2016;7;Huffman;14/04/2015;2;Doyle;31/03/2016;7;Foley;24/05/2015;4;Ford;20/12/2016;6;Terrell;17/10/2015;10;Wiley;14/07/2016;2;Waller;27/05/2016;8;Bender;13/08/2016;1;Brady;28/08/2016;5;
602;The Ferncroft;1;82;Battle;08/04/2016;1;Faulkner;03/06/2015;5;Decker;18/07/2016;7;Anthony;28/09/2016;3;Kirkland;12/09/2016;4;Cain;30/11/2015;1;Long;28/07/2016;4;Erickson;18/02/2017;9;Carter;17/09/2016;8;Head;14/01/2017;9;Frederick;03/08/2015;9;Foley;05/08/2015;7;Durham;13/12/2015;4;May;09/12/2015;6;Bernard;01/10/2016;7;Sellers;30/04/2015;3;
603;Executive Lounge - Hilton Tower Bridge;5;31;Parker;11/08/2016;4;Bauer;12/04/2016;1;Nash;30/03/2017;10;Lowe;22/06/2016;1;Keith;13/04/2015;7;Sosa;15/04/2015;4;Cobb;11/08/2016;3;Butler;01/12/2015;2;Richard;08/12/2015;8;Welch;18/02/2017;9;Mueller;25/02/2017;9;Alston;05/05/2015;3;Logan;14/11/2015;3;Battle;05/10/2015;1;Bender;07/06/2015;1;Cooper;23/02/2016;10;
604;Student House;3;79;Harrison;01/08/2016;3;Ashley;10/03/2017;5;Garcia;29/09/2015;5;Fleming;08/08/2016;5;Mendoza;27/11/2016;6;Hoover;03/11/2016;1;Clemons;06/09/2015;10;Joseph;17/07/2015;7;Cohen;31/12/2016;4;Burke;04/11/2016;5;Wilkins;14/04/2015;8;Weber;19/01/2017;1;Butler;20/11/2015;9;Monroe;28/04/2016;9;Pacheco;24/07/2015;3;Reyes;22/05/2015;8;
605;Marple Cottage Guest House;3;26;Ward;26/09/2016;1;Alexander;15/01/2017;5;Riley;28/11/2015;4;Harding;26/11/2015;1;Levy;26/10/2016;6;Cherry;19/12/2016;9;Bryan;31/10/2016;10;Coffey;15/08/2016;8;Little;01/09/2015;4;Mcfarland;25/01/2016;7;Langley;01/04/2017;3;Burt;24/03/2017;10;Hampton;07/07/2015;3;Nieves;19/10/2016;9;Blankenship;12/01/2017;8;Moody;30/09/2016;8;
606;Doubletree by hilton executive lounge;3;87;Mendoza;15/11/2016;5;Swanson;08/06/2016;5;Carr;26/09/2016;4;Foley;10/11/2015;5;Mccormick;30/01/2017;1;Lewis;02/11/2015;8;Rollins;27/12/2015;6;Sharp;17/03/2017;4;Hodges;02/01/2016;10;Koch;05/05/2016;2;Workman;31/03/2017;3;Forbes;04/02/2016;6;Woodard;31/07/2016;6;Vang;26/07/2016;2;Villarreal;21/10/2015;5;Stafford;09/12/2016;1;
607;Comfort Hotel Finchley;2;66;Hoffman;12/02/2017;4;Silva;18/02/2016;8;Forbes;23/06/2016;9;Franks;09/12/2016;6;Parsons;24/09/2016;8;Pacheco;04/12/2015;1;Kirby;10/12/2016;1;Norman;13/01/2016;1;Brown;23/10/2015;9;Mejia;27/06/2016;8;Murray;25/09/2016;1;Whitney;09/04/2016;6;Vargas;30/05/2016;6;Trevino;10/03/2016;10;Conway;09/09/2015;7;Holland;03/08/2015;8;
609;The Sandbanks Hotel;5;20;Goodman;29/07/2016;9;Griffin;09/06/2016;5;Chambers;07/12/2015;7;Pacheco;21/10/2015;9;Deleon;31/10/2015;5;Schroeder;20/08/2015;9;Craig;03/01/2016;4;Roman;01/09/2016;2;Bonner;20/03/2016;10;Benson;22/12/2015;6;Hood;11/02/2017;10;Wheeler;30/09/2015;9;Ross;29/06/2015;10;Sanchez;27/08/2015;8;Todd;25/01/2016;9;Singleton;03/09/2016;8;
610;Qbic Hotel;3;38;Mcdonald;03/08/2015;1;Tanner;28/10/2015;6;Osborne;01/08/2015;3;Sanchez;12/07/2015;4;Price;03/07/2015;8;Sutton;14/10/2016;7;Dotson;09/07/2015;7;Stafford;08/01/2017;10;Cote;14/03/2017;2;Young;06/07/2016;5;Pratt;24/05/2016;9;Bailey;26/12/2015;5;Alford;07/04/2016;4;Rasmussen;29/01/2016;4;Holland;28/09/2016;1;Porter;30/11/2016;6;
612;Hotel Loebell;4;76;Harrington;11/06/2015;4;Clay;27/08/2015;6;Daniel;22/07/2016;7;Beasley;16/12/2016;5;Hardy;12/07/2015;2;Hinton;05/10/2016;9;Obrien;14/08/2015;9;Gates;06/06/2016;8;Kinney;13/04/2015;3;Clements;23/02/2016;1;Duran;04/12/2015;3;Carey;29/12/2016;8;Lynch;03/09/2015;10;Dunlap;11/05/2015;2;Brady;21/04/2015;1;Johns;21/06/2015;8;
